Resort Hotel	0	151	2017	June	1	2	2	IRL	Online TA	TA/TO	0	No Deposit	Transient	111	Check-Out	2017-07-03
Resort Hotel	0	12	2017	July	1	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	174	Check-Out	2017-07-03
Resort Hotel	0	8	2017	June	1	5	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	146.67	Check-Out	2017-07-03
Resort Hotel	0	1	2017	July	1	1	2	GRC	Online TA	TA/TO	0	No Deposit	Transient	204	Check-Out	2017-07-03
Resort Hotel	0	178	2017	June	2	5	2	ROU	Online TA	TA/TO	0	No Deposit	Transient	106.56	Check-Out	2017-07-03
Resort Hotel	0	152	2017	June	1	4	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	106.5	Check-Out	2017-07-03
Resort Hotel	0	36	2017	June	1	4	2	PRT	Offline TA/TO	TA/TO	0	No Deposit	Transient	115.82	Check-Out	2017-07-03
Resort Hotel	0	265	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	70.2	Check-Out	2017-07-03
Resort Hotel	0	326	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	102.2	Check-Out	2017-07-03
Resort Hotel	0	6	2017	June	1	5	2	RUS	Online TA	TA/TO	0	No Deposit	Transient	160.67	Check-Out	2017-07-03
Resort Hotel	0	13	2017	June	1	2	2	GBR	Direct	Direct	0	No Deposit	Transient	163.67	Check-Out	2017-07-03
Resort Hotel	0	47	2017	June	3	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	161.75	Check-Out	2017-07-03
Resort Hotel	0	158	2017	June	1	2	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	125	Check-Out	2017-07-03
Resort Hotel	0	151	2017	June	1	2	2	IRL	Online TA	TA/TO	0	No Deposit	Transient	136.33	Check-Out	2017-07-03
Resort Hotel	0	0	2017	July	1	0	2	USA	Online TA	TA/TO	0	No Deposit	Transient	117.74	Check-Out	2017-07-03
Resort Hotel	0	0	2017	July	1	0	1	KAZ	Online TA	TA/TO	0	No Deposit	Transient	156	Check-Out	2017-07-03
Resort Hotel	0	258	2017	July	1	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	137.3	Check-Out	2017-07-03
Resort Hotel	0	212	2017	July	1	5	2	BEL	Online TA	TA/TO	0	No Deposit	Transient	140	Check-Out	2017-07-10
Resort Hotel	0	176	2017	July	2	1	2	GBR	Direct	Direct	0	No Deposit	Transient	112.5	Check-Out	2017-07-04
Resort Hotel	0	169	2017	June	2	2	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	81.4	Check-Out	2017-07-04
Resort Hotel	0	232	2017	June	4	6	1	NOR	Online TA	TA/TO	0	No Deposit	Transient	94.17	Check-Out	2017-07-04
Resort Hotel	0	278	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	100.2	Check-Out	2017-07-04
Resort Hotel	0	282	2017	June	4	6	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	100.2	Check-Out	2017-07-04
Resort Hotel	0	283	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	87.79	Check-Out	2017-07-04
Resort Hotel	0	293	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	102.55	Check-Out	2017-07-04
Resort Hotel	0	289	2017	June	4	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	100.2	Check-Out	2017-07-04
Resort Hotel	0	244	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	84.8	Check-Out	2017-07-04
Resort Hotel	0	1	2017	July	1	0	2	USA	Direct	Direct	0	No Deposit	Transient	173	Check-Out	2017-07-04
Resort Hotel	0	27	2017	July	1	0	1	PRT	Corporate	Corporate	0	No Deposit	Transient	142	Check-Out	2017-07-04
Resort Hotel	0	24	2017	July	2	1	2	SWE	Online TA	TA/TO	0	No Deposit	Transient	174	Check-Out	2017-07-04
Resort Hotel	0	1	2017	July	0	2	2	SWE	Direct	TA/TO	0	No Deposit	Transient	174	Check-Out	2017-07-06
Resort Hotel	0	227	2017	June	4	9	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	78.23	Check-Out	2017-07-04
Resort Hotel	0	161	2017	July	2	1	2	ISR	Online TA	TA/TO	0	No Deposit	Transient	144	Check-Out	2017-07-04
Resort Hotel	0	24	2017	June	2	2	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	160	Check-Out	2017-07-04
Resort Hotel	0	25	2017	July	2	1	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	214	Check-Out	2017-07-04
Resort Hotel	0	1	2017	July	1	0	1	KAZ	Direct	Direct	0	No Deposit	Transient	173	Check-Out	2017-07-04
Resort Hotel	0	81	2017	July	2	0	2	BRA	Online TA	TA/TO	0	No Deposit	Transient	250	Check-Out	2017-07-04
Resort Hotel	0	220	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient-Party	81.2	Check-Out	2017-07-05
Resort Hotel	0	220	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient-Party	81.2	Check-Out	2017-07-05
Resort Hotel	0	220	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient-Party	81.2	Check-Out	2017-07-05
Resort Hotel	0	253	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	99.7	Check-Out	2017-07-05
Resort Hotel	0	327	2017	June	3	6	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	103.7	Check-Out	2017-07-05
Resort Hotel	0	258	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	115.51	Check-Out	2017-07-05
Resort Hotel	0	51	2017	June	2	4	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	161.33	Check-Out	2017-07-05
Resort Hotel	0	90	2017	June	2	5	2	IRL	Direct	Direct	0	No Deposit	Transient	127	Check-Out	2017-07-05
Resort Hotel	0	50	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	159.14	Check-Out	2017-07-05
Resort Hotel	0	82	2017	June	4	10	2	ITA	Direct	Direct	0	No Deposit	Transient	159	Check-Out	2017-07-05
Resort Hotel	0	261	2017	July	2	2	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	115	Check-Out	2017-07-05
Resort Hotel	0	47	2017	July	1	1	2	FRA	Online TA	TA/TO	0	No Deposit	Transient	184	Check-Out	2017-07-05
Resort Hotel	0	133	2017	July	1	1	2	USA	Online TA	TA/TO	0	No Deposit	Transient	170	Check-Out	2017-07-05
Resort Hotel	0	159	2017	July	2	1	2	USA	Online TA	TA/TO	0	No Deposit	Transient	96.25	Check-Out	2017-07-05
Resort Hotel	0	165	2017	June	4	10	2	IRL	Direct	Direct	0	No Deposit	Transient	123.5	Check-Out	2017-07-05
Resort Hotel	0	165	2017	June	4	10	2	IRL	Direct	Direct	0	No Deposit	Transient	138.5	Check-Out	2017-07-05
Resort Hotel	0	276	2017	July	2	1	2	LTU	Online TA	TA/TO	0	No Deposit	Transient	103.37	Check-Out	2017-07-05
Resort Hotel	0	114	2017	June	2	3	2	FIN	Online TA	TA/TO	0	No Deposit	Transient-Party	159	Check-Out	2017-07-05
Resort Hotel	0	114	2017	June	2	3	2	FIN	Online TA	TA/TO	0	No Deposit	Transient-Party	159	Check-Out	2017-07-05
Resort Hotel	0	317	2017	June	4	6	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	70.2	Check-Out	2017-07-05
Resort Hotel	0	257	2017	June	2	5	2	ROU	Online TA	TA/TO	0	No Deposit	Transient	140	Check-Out	2017-07-06
Resort Hotel	0	198	2017	July	2	3	2	CHE	Direct	Direct	0	No Deposit	Transient	174	Check-Out	2017-07-06
Resort Hotel	0	97	2017	July	1	2	2	CN	Online TA	TA/TO	0	No Deposit	Transient	188	Check-Out	2017-07-06
Resort Hotel	0	342	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	120.45	Check-Out	2017-07-06
Resort Hotel	0	342	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	126.2	Check-Out	2017-07-06
Resort Hotel	0	48	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	145.75	Check-Out	2017-07-06
Resort Hotel	0	11	2017	July	0	1	1	PRT	Online TA	TA/TO	0	No Deposit	Transient	166	Check-Out	2017-07-06
Resort Hotel	0	273	2017	June	2	5	2	GBR	Direct	Direct	0	No Deposit	Transient	153.75	Check-Out	2017-07-06
Resort Hotel	0	47	2017	July	2	3	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	210	Check-Out	2017-07-06
Resort Hotel	0	50	2017	July	0	1	3	PRT	Online TA	TA/TO	0	No Deposit	Transient	260	Check-Out	2017-07-07
Resort Hotel	0	235	2017	July	2	2	2	CN	Offline TA/TO	TA/TO	0	No Deposit	Transient	78	Check-Out	2017-07-06
Resort Hotel	0	207	2017	July	2	2	2	CN	Offline TA/TO	TA/TO	0	No Deposit	Transient	80	Check-Out	2017-07-06
Resort Hotel	0	171	2017	June	3	7	3	NLD	Direct	Direct	0	No Deposit	Transient	212	Check-Out	2017-07-06
Resort Hotel	0	220	2017	July	2	3	2	ROU	Online TA	TA/TO	0	No Deposit	Transient	112.95	Check-Out	2017-07-06
Resort Hotel	0	122	2017	June	2	4	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	176.67	Check-Out	2017-07-06
Resort Hotel	0	122	2017	June	2	4	2	ROU	Online TA	TA/TO	0	No Deposit	Transient	151.67	Check-Out	2017-07-06
Resort Hotel	0	57	2017	July	2	2	2	IND	Online TA	TA/TO	0	No Deposit	Transient	264	Check-Out	2017-07-06
Resort Hotel	0	177	2017	July	2	2	2	PRT	Offline TA/TO	TA/TO	0	No Deposit	Transient	70.2	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	PRT	Direct	Direct	0	No Deposit	Transient	93	Check-Out	2017-07-06
Resort Hotel	0	234	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	84.8	Check-Out	2017-07-06
Resort Hotel	0	248	2017	July	2	2	2	GBR	Direct	Direct	0	No Deposit	Transient	113.4	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient-Party	113	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	BRA	Online TA	TA/TO	0	No Deposit	Transient-Party	98	Check-Out	2017-07-06
Resort Hotel	0	118	2017	July	2	3	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	165	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	PRT	Direct	Direct	0	No Deposit	Transient	123	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	PRT	Direct	Direct	0	No Deposit	Transient	108	Check-Out	2017-07-06
Resort Hotel	0	0	2017	July	0	1	2	PRT	Corporate	Corporate	0	No Deposit	Transient	93	Check-Out	2017-07-06
Resort Hotel	0	1	2017	July	0	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	8	Check-Out	2017-07-07
Resort Hotel	0	0	2017	July	1	2	2	CHE	Direct	Direct	0	No Deposit	Transient	0	Check-Out	2017-07-06
Resort Hotel	0	193	2017	July	0	3	2	CN	Online TA	TA/TO	0	No Deposit	Transient	90	Check-Out	2017-07-07
Resort Hotel	0	263	2017	July	1	3	2	GBR	Direct	Direct	0	No Deposit	Transient	85.05	Check-Out	2017-07-07
Resort Hotel	0	303	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	84.8	Check-Out	2017-07-07
Resort Hotel	0	270	2017	June	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	112.8	Check-Out	2017-07-07
Resort Hotel	0	62	2017	July	0	2	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	216	Check-Out	2017-07-07
Resort Hotel	0	173	2017	July	1	3	2	FRA	Online TA	TA/TO	0	No Deposit	Transient	140	Check-Out	2017-07-07
Resort Hotel	0	173	2017	July	1	3	2	FRA	Online TA	TA/TO	0	No Deposit	Transient	154	Check-Out	2017-07-07
Resort Hotel	0	234	2017	June	2	5	2	DEU	Offline TA/TO	TA/TO	0	No Deposit	Transient	119.85	Check-Out	2017-07-07
Resort Hotel	0	275	2017	June	2	5	2	JPN	Online TA	TA/TO	0	No Deposit	Transient	76.94	Check-Out	2017-07-07
Resort Hotel	0	166	2017	July	1	3	2	PRT	Direct	Direct	0	No Deposit	Transient	173.2	Check-Out	2017-07-07
Resort Hotel	0	165	2017	July	1	3	2	PRT	Direct	Direct	0	No Deposit	Transient	172.2	Check-Out	2017-07-07
Resort Hotel	0	200	2017	July	2	3	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	124	Check-Out	2017-07-07
Resort Hotel	0	172	2017	June	2	8	2	PRT	Direct	Direct	0	No Deposit	Transient	119.64	Check-Out	2017-07-07
Resort Hotel	0	172	2017	June	2	8	2	PRT	Direct	Direct	0	No Deposit	Transient	110.94	Check-Out	2017-07-07
Resort Hotel	0	29	2017	July	1	3	3	BRA	Direct	Direct	0	No Deposit	Transient	219	Check-Out	2017-07-07
Resort Hotel	0	5	2017	July	0	3	1	IRL	Direct	Direct	0	No Deposit	Transient	147.25	Check-Out	2017-07-07
Resort Hotel	0	72	2017	July	0	2	2	USA	Online TA	TA/TO	0	No Deposit	Transient	162	Check-Out	2017-07-07
Resort Hotel	0	170	2017	June	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	110	Check-Out	2017-07-07
Resort Hotel	0	181	2017	July	2	4	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	127.5	Check-Out	2017-07-07
Resort Hotel	0	5	2017	July	0	2	2	CN	Direct	Direct	0	No Deposit	Transient	169	Check-Out	2017-07-07
Resort Hotel	0	8	2017	July	0	1	2	PRT	Direct	Direct	0	No Deposit	Transient	147.25	Check-Out	2017-07-07
Resort Hotel	0	207	2017	June	2	7	2	IRL	Online TA	TA/TO	0	No Deposit	Transient	120.48	Check-Out	2017-07-07
Resort Hotel	0	0	2017	July	0	1	2	CN	Online TA	TA/TO	0	No Deposit	Transient	96	Check-Out	2017-07-07
Resort Hotel	0	244	2017	July	2	5	2	IRL	Online TA	TA/TO	0	No Deposit	Transient	99	Check-Out	2017-07-08
Resort Hotel	0	241	2017	July	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	84.8	Check-Out	2017-07-08
Resort Hotel	0	52	2017	July	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	165.1	Check-Out	2017-07-08
Resort Hotel	0	327	2017	July	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient-Party	76.7	Check-Out	2017-07-08
Resort Hotel	0	244	2017	July	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	101	Check-Out	2017-07-08
Resort Hotel	0	306	2017	July	2	5	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	93.38	Check-Out	2017-07-08
Resort Hotel	0	288	2017	July	1	4	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	115.68	Check-Out	2017-07-08
Resort Hotel	0	0	2017	July	1	4	2	PRT	Direct	Direct	0	No Deposit	Transient	164.6	Check-Out	2017-07-08
Resort Hotel	0	121	2017	July	0	2	2	BEL	Online TA	TA/TO	0	No Deposit	Transient	165	Check-Out	2017-07-08
Resort Hotel	0	1	2017	July	0	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	123.6	Check-Out	2017-07-08
Resort Hotel	0	313	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	114.04	Check-Out	2017-07-08
Resort Hotel	0	313	2017	July	2	5	1	PRT	Direct	Direct	0	No Deposit	Transient	91.95	Check-Out	2017-07-08
Resort Hotel	0	313	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	128.04	Check-Out	2017-07-08
Resort Hotel	0	6	2017	July	1	4	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	164.4	Check-Out	2017-07-08
Resort Hotel	0	57	2017	July	0	3	2	USA	Online TA	TA/TO	0	No Deposit	Transient	200	Check-Out	2017-07-08
Resort Hotel	0	164	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	121.43	Check-Out	2017-07-08
Resort Hotel	0	261	2017	June	2	8	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	100.2	Check-Out	2017-07-08
Resort Hotel	0	239	2017	June	2	9	2	POL	Online TA	TA/TO	0	No Deposit	Transient-Party	153	Check-Out	2017-07-08
Resort Hotel	0	239	2017	June	2	9	2	POL	Online TA	TA/TO	0	No Deposit	Transient-Party	165.36	Check-Out	2017-07-08
Resort Hotel	0	251	2017	July	1	4	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	114.5	Check-Out	2017-07-08
Resort Hotel	0	60	2017	July	2	4	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	202	Check-Out	2017-07-08
Resort Hotel	0	0	2017	July	0	1	2	FRA	Online TA	TA/TO	0	No Deposit	Transient	105	Check-Out	2017-07-08
Resort Hotel	0	177	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	131.25	Check-Out	2017-07-08
Resort Hotel	0	80	2017	July	2	5	3	ZAF	Online TA	TA/TO	0	No Deposit	Transient	308	Check-Out	2017-07-08
Resort Hotel	0	185	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	207	Check-Out	2017-07-08
Resort Hotel	0	0	2017	July	0	1	2	AUT	Online TA	TA/TO	0	No Deposit	Transient	105	Check-Out	2017-07-08
Resort Hotel	0	327	2017	July	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient-Party	74.7	Check-Out	2017-07-08
Resort Hotel	0	8	2017	July	0	4	3	IRL	Direct	Direct	0	No Deposit	Transient	193	Check-Out	2017-07-08
Resort Hotel	0	45	2017	July	2	5	1	PRT	Online TA	TA/TO	0	No Deposit	Transient	210	Check-Out	2017-07-08
Resort Hotel	0	1	2017	July	1	4	3	PRT	Online TA	TA/TO	0	No Deposit	Transient	257.6	Check-Out	2017-07-08
Resort Hotel	0	164	2017	July	2	5	1	PRT	Direct	Direct	0	No Deposit	Transient	121.43	Check-Out	2017-07-08
Resort Hotel	0	70	2017	July	1	4	2	PRT	Direct	Direct	0	No Deposit	Transient	208.75	Check-Out	2017-07-08
Resort Hotel	0	164	2017	July	0	5	2	CN	Online TA	TA/TO	0	No Deposit	Transient	133.04	Check-Out	2017-07-09
Resort Hotel	0	166	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	110	Check-Out	2017-07-09
Resort Hotel	0	270	2017	July	2	6	2	DEU	Online TA	TA/TO	0	No Deposit	Transient	103.75	Check-Out	2017-07-09
Resort Hotel	0	131	2017	July	0	3	2	RUS	Online TA	TA/TO	0	No Deposit	Transient	216.67	Check-Out	2017-07-09
Resort Hotel	0	283	2017	June	2	8	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	72.2	Check-Out	2017-07-09
Resort Hotel	0	293	2017	July	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	100.2	Check-Out	2017-07-09
Resort Hotel	0	11	2017	July	0	2	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	92	Check-Out	2017-07-09
Resort Hotel	0	324	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	70.2	Check-Out	2017-07-09
Resort Hotel	0	248	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	72.91	Check-Out	2017-07-09
Resort Hotel	0	241	2017	July	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	97.4	Check-Out	2017-07-09
Resort Hotel	0	185	2017	July	2	6	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	110	Check-Out	2017-07-09
Resort Hotel	0	178	2017	July	0	5	2	IRL	Direct	Direct	0	No Deposit	Transient	115.4	Check-Out	2017-07-09
Resort Hotel	0	259	2017	July	2	5	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	159.14	Check-Out	2017-07-09
Resort Hotel	0	11	2017	July	0	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	194	Check-Out	2017-07-09
Resort Hotel	0	170	2017	July	0	5	2	CN	Online TA	TA/TO	0	No Deposit	Transient	84.7	Check-Out	2017-07-09
Resort Hotel	0	149	2017	July	0	2	1	PRT	Direct	Direct	0	No Deposit	Transient	178	Check-Out	2017-07-09
Resort Hotel	0	270	2017	July	0	3	2	BRA	Online TA	TA/TO	0	No Deposit	Transient	139.9	Check-Out	2017-07-09
Resort Hotel	0	111	2017	July	0	5	2	BEL	Online TA	TA/TO	0	No Deposit	Transient	190	Check-Out	2017-07-09
Resort Hotel	0	270	2017	July	0	3	2	BRA	Online TA	TA/TO	0	No Deposit	Transient	125.9	Check-Out	2017-07-09
Resort Hotel	0	159	2017	July	2	5	2	ESP	Offline TA/TO	TA/TO	0	No Deposit	Transient	112.5	Check-Out	2017-07-09
Resort Hotel	0	10	2017	July	0	3	3	IRL	Online TA	TA/TO	0	No Deposit	Transient	212	Check-Out	2017-07-09
Resort Hotel	0	303	2017	July	0	5	2	ARG	Online TA	TA/TO	0	No Deposit	Transient	107.38	Check-Out	2017-07-09
Resort Hotel	0	159	2017	July	2	5	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	151.43	Check-Out	2017-07-09
Resort Hotel	0	122	2017	July	0	2	3	CN	Online TA	TA/TO	0	No Deposit	Transient	264	Check-Out	2017-07-09
Resort Hotel	0	8	2017	July	0	2	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	199	Check-Out	2017-07-09
Resort Hotel	0	6	2017	July	0	1	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	200	Check-Out	2017-07-09
Resort Hotel	0	191	2017	July	0	3	2	NLD	Online TA	TA/TO	0	No Deposit	Transient	124	Check-Out	2017-07-09
Resort Hotel	0	165	2017	July	0	4	2	CN	Online TA	TA/TO	0	No Deposit	Transient	131.43	Check-Out	2017-07-09
Resort Hotel	0	165	2017	July	0	4	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	97.21	Check-Out	2017-07-09
Resort Hotel	0	3	2017	July	0	1	3	ESP	Online TA	TA/TO	0	No Deposit	Transient	322	Check-Out	2017-07-09
Resort Hotel	0	15	2017	July	0	2	2	DEU	Online TA	TA/TO	0	No Deposit	Transient	174	Check-Out	2017-07-09
Resort Hotel	0	253	2017	July	0	2	2	PRT	Groups	Direct	0	No Deposit	Transient	89.1	Check-Out	2017-07-09
Resort Hotel	0	205	2017	July	0	3	3	ROU	Online TA	TA/TO	0	No Deposit	Transient	129.72	Check-Out	2017-07-09
Resort Hotel	0	253	2017	July	0	2	2	PRT	Groups	Direct	0	No Deposit	Transient-Party	116.64	Check-Out	2017-07-09
Resort Hotel	0	253	2017	July	0	2	2	PRT	Groups	Direct	0	No Deposit	Transient-Party	116.64	Check-Out	2017-07-09
Resort Hotel	0	233	2017	July	2	5	2	ROU	Offline TA/TO	TA/TO	0	No Deposit	Transient	101.7	Check-Out	2017-07-09
Resort Hotel	0	204	2017	July	2	5	2	NLD	Online TA	TA/TO	0	No Deposit	Transient	110	Check-Out	2017-07-09
Resort Hotel	0	1	2017	July	0	2	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	122.5	Check-Out	2017-07-09
Resort Hotel	0	1	2017	July	1	0	2	ESP	Direct	TA/TO	0	No Deposit	Transient	100	Check-Out	2017-07-10
Resort Hotel	0	205	2017	July	0	3	3	ROU	Online TA	TA/TO	0	No Deposit	Transient	129.72	Check-Out	2017-07-09
Resort Hotel	0	205	2017	July	0	3	3	ROU	Online TA	TA/TO	0	No Deposit	Transient	129.72	Check-Out	2017-07-09
Resort Hotel	0	158	2017	July	1	5	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	111.6	Check-Out	2017-07-09
Resort Hotel	0	19	2017	July	0	1	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	142	Check-Out	2017-07-09
Resort Hotel	0	4	2017	July	0	1	2	ESP	Direct	Direct	0	No Deposit	Transient	170	Check-Out	2017-07-09
Resort Hotel	0	25	2017	July	0	1	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	160	Check-Out	2017-07-09
Resort Hotel	0	99	2017	July	2	5	2	PRT	Direct	Direct	0	No Deposit	Transient	185	Check-Out	2017-07-09
Resort Hotel	0	4	2017	July	0	3	2	ESP	Online TA	TA/TO	0	No Deposit	Transient	206	Check-Out	2017-07-09
Resort Hotel	0	324	2017	June	4	10	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	70.2	Check-Out	2017-07-09
Resort Hotel	0	233	2017	July	2	5	2	ROU	Offline TA/TO	TA/TO	0	No Deposit	Transient	103.7	Check-Out	2017-07-09
Resort Hotel	0	0	2017	July	0	1	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	105	Check-Out	2017-07-09
Resort Hotel	0	13	2017	July	2	5	2	ROU	Offline TA/TO	TA/TO	0	No Deposit	Transient	111	Check-Out	2017-07-09
Resort Hotel	0	253	2017	July	0	2	2	PRT	Groups	Direct	0	No Deposit	Transient-Party	89.1	Check-Out	2017-07-09
Resort Hotel	0	52	2017	July	0	2	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	210	Check-Out	2017-07-09
Resort Hotel	0	253	2017	July	0	2	2	PRT	Groups	Direct	0	No Deposit	Transient	89.1	Check-Out	2017-07-09
Resort Hotel	0	233	2017	July	2	5	2	ROU	Offline TA/TO	TA/TO	0	No Deposit	Transient	129.7	Check-Out	2017-07-09
Resort Hotel	0	205	2017	June	3	10	2	PRT	Direct	Direct	0	No Deposit	Transient	111	Check-Out	2017-07-09
Resort Hotel	0	177	2017	July	1	3	2	KWT	Online TA	TA/TO	0	No Deposit	Transient	100.18	Check-Out	2017-07-10
Resort Hotel	0	52	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Transient	147.69	Check-Out	2017-07-10
Resort Hotel	0	291	2017	June	3	7	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	153.5	Check-Out	2017-07-10
Resort Hotel	0	310	2017	June	4	10	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	94.62	Check-Out	2017-07-10
Resort Hotel	0	169	2017	July	2	5	2	FRA	Direct	Direct	0	No Deposit	Transient	185.29	Check-Out	2017-07-10
Resort Hotel	0	226	2017	July	2	5	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	112	Check-Out	2017-07-10
Resort Hotel	0	177	2017	June	3	7	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	101.95	Check-Out	2017-07-10
Resort Hotel	0	174	2017	July	1	2	2	GBR	Online TA	TA/TO	0	No Deposit	Transient	92.4	Check-Out	2017-07-10
Resort Hotel	0	336	2017	July	2	5	2	GBR	Offline TA/TO	TA/TO	0	No Deposit	Contract	123.5	Check-Out	2017-07-10
Resort Hotel	0	3	2017	July	1	1	2	AGO	Online TA	TA/TO	0	No Deposit	Transient	214	Check-Out	2017-07-10
Resort Hotel	0	2	2017	July	1	0	2	PRT	Online TA	TA/TO	0	No Deposit	Transient	105	Check-Out	2017-07-10
Resort Hotel	0	334	2017	July	1	4	2	PRT	Direct	Direct	0	No Deposit	Transient-Party	123.38	Check-Out	2017-07-10
Resort Hotel	0	81	2017	July	1	4	2	PRT	Direct	Direct	0	No Deposit	Transient	228.75	Check-Out	2017-07-10
